feature,importance
syrian troop,6.369687763352339e-19
oil major,6.2341624917916505e-19
fair balanced,5.963111948670274e-19
question know,5.497243827680409e-19
violence american,5.421010862427522e-19
andrew breitbart,5.421010862427522e-19
turkey syria,5.421010862427522e-19
myanmar reject,5.421010862427522e-19
course white,5.421010862427522e-19
frans,5.421010862427522e-19
frans timmermans,5.421010862427522e-19
trump healthcare,4.675621868843738e-19
read msm,4.607859233063394e-19
steven crowder,4.472333961502706e-19
dnc server,4.336808689942018e-19
today pic,4.336808689942018e-19
nigga,4.336808689942018e-19
soundcloud com,4.336808689942018e-19
soundcloud url,4.336808689942018e-19
economic pressure,4.336808689942018e-19
com track,4.336808689942018e-19
api soundcloud,4.336808689942018e-19
warped,4.336808689942018e-19
warrior project,4.336808689942018e-19
jordanuhl january,4.336808689942018e-19
motherf,4.336808689942018e-19
july people,4.336808689942018e-19
track params,4.336808689942018e-19
asked hillary,4.336808689942018e-19
schumer pelosi,4.336808689942018e-19
democratic change,4.336808689942018e-19
shitty,4.336808689942018e-19
image ralph,4.336808689942018e-19
consulate employee,4.336808689942018e-19
campaign know,4.336808689942018e-19
smart mob,4.336808689942018e-19
video month,4.336808689942018e-19
army operation,4.336808689942018e-19
http api,4.336808689942018e-19
url http,4.336808689942018e-19
video saturday,4.336808689942018e-19
lie way,4.336808689942018e-19
hard say,4.336808689942018e-19
height iframe,4.336808689942018e-19
michele bachmann,4.336808689942018e-19
namazi,4.336808689942018e-19
iframe true,4.336808689942018e-19
params,4.336808689942018e-19
vacant seat,4.336808689942018e-19
john nicholson,4.336808689942018e-19
similar situation,4.336808689942018e-19
vine,4.2012834183813297e-19
britain future,4.0403471584030126e-19
network like,3.7947076036992655e-19
people hillary,3.7947076036992655e-19
growth forecast,3.5236570605778894e-19
nussbaum,3.3881317890172014e-19
hugh hewitt,3.2526065174565133e-19
arabia shi,3.2526065174565133e-19
odinga said,3.2526065174565133e-19
room crew,3.2526065174565133e-19
launched offensive,3.2526065174565133e-19
religion islam,3.2526065174565133e-19
associate editor,2.710505431213761e-19
rt sputnik,2.710505431213761e-19
murder dnc,2.439454888092385e-19
term rohingya,2.168404344971009e-19
radio archive,2.168404344971009e-19
trump chinese,2.168404344971009e-19
hegseth,2.168404344971009e-19
expose truth,2.168404344971009e-19
kang said,2.168404344971009e-19
fake story,2.168404344971009e-19
deep boiler,2.168404344971009e-19
counsel appointed,2.168404344971009e-19
obama decided,2.168404344971009e-19
room water,2.168404344971009e-19
drop deep,2.168404344971009e-19
country divided,2.168404344971009e-19
exact thing,2.168404344971009e-19
bed favorite,2.168404344971009e-19
brian stelter,2.168404344971009e-19
said collusion,2.168404344971009e-19
trump role,2.168404344971009e-19
rathedaung,2.168404344971009e-19
lynch president,2.168404344971009e-19
eu sanction,2.168404344971009e-19
juan williams,1.8973538018496328e-19
bae,1.8973538018496328e-19
malong,1.6263032587282567e-19
elderly man,1.6263032587282567e-19
arab league,1.0842021724855044e-19
guilfoyle,1.0842021724855044e-19
sycophant,1.0842021724855044e-19
conclusion intelligence,1.0842021724855044e-19
kimberly guilfoyle,1.0842021724855044e-19
orlando pulse,1.0842021724855044e-19
attacked security,1.0842021724855044e-19
conservative wing,1.0842021724855044e-19
thinking trump,1.0842021724855044e-19
video thing,1.0842021724855044e-19
america make,1.0842021724855044e-19
thing america,1.0842021724855044e-19
spasm,1.0842021724855044e-19
hate hate,1.0842021724855044e-19
dim light,1.0842021724855044e-19
aspect story,1.0842021724855044e-19
zaw htay,8.131516293641283e-20
htay,8.131516293641283e-20
said shared,8.131516293641283e-20
sensationalized,8.131516293641283e-20
sane people,5.421010862427522e-20
make perfect,5.421010862427522e-20
nicholson said,1.3552527156068805e-20
like shit,1.3552527156068805e-20
flag operation,3.3881317890172014e-21
hedlin,0.0
jollett,0.0
ah nauk,0.0
matrisciana,0.0
jonben,0.0
korkmaz,0.0
shane bauer,0.0
guard jesus,0.0
grown man,0.0
deal foreign,0.0
capital naypyitaw,0.0
terrence williams,0.0
sandra bland,0.0
stacey dash,0.0
stachowiak,0.0
ddos attack,0.0
policy formulation,0.0
group view,0.0
eu brexit,0.0
realdonaldtrump foxnews,0.0
lampkin,0.0
eastern congo,0.0
government body,0.0
baswedan,0.0
hasina,0.0
new conflict,0.0
congress approval,0.0
tawhidi,0.0
tawhidi imamofpeace,0.0
willey,0.0
igorvolsky,0.0
aslani,0.0
aslani abasaslani,0.0
warren elizabethforma,0.0
spain economy,0.0
schlussel,0.0
zealand dollar,0.0
jason kessler,0.0
bozdag,0.0
lighthizer said,0.0
deleted email,0.0
basil valentine,0.0
regard trump,0.0
january trumphotels,0.0
japan alliance,0.0
country trade,0.0
meirelles,0.0
simon hedlin,0.0
psdb,0.0
tweet twitter,0.0
type people,0.0
kayleigh,0.0
eastern bank,0.0
ja afari,0.0
new tente,0.0
ofa,0.0
iwo,0.0
iwo jima,0.0
die police,0.0
kdp,0.0
mr sharpton,0.0
imam tawhidi,0.0
emptyseatspics,0.0
situation rakhine,0.0
khdeir,0.0
tuz,0.0
presidentobamanotbarry,0.0
beckel,0.0
sabadell,0.0
wikileaks vault,0.0
jamesokeefeiii,0.0
ringgenberg,0.0
story michael,0.0
mossos,0.0
williams mike,0.0
mostyn,0.0
cbs nbc,0.0
simonhedlin,0.0
beckham,0.0
hedlin simonhedlin,0.0
johncleese,0.0
said puigdemont,0.0
hilarie burton,0.0
look mirror,0.0
keegan,0.0
scahill,0.0
hlaing,0.0
presidential source,0.0
wikileaks julian,0.0
ryan omnibus,0.0
rajoy said,0.0
rally pic,0.0
keith lamont,0.0
kek,0.0
source disclosed,0.0
mr rich,0.0
imamofpeace,0.0
scott taylor,0.0
chp,0.0
chr,0.0
dimassimo,0.0
senschumer,0.0
adan,0.0
combetta,0.0
trump numerous,0.0
hillary come,0.0
merriamwebster,0.0
washingtonpost,0.0
referendum oct,0.0
ramseys,0.0
newburgh,0.0
whywomendontreport,0.0
american bridge,0.0
theresistance,0.0
therickwilson,0.0
catalonia leader,0.0
dyn,0.0
repjohnlewis,0.0
je,0.0
stockley,0.0
redneck,0.0
ya know,0.0
straight white,0.0
russum,0.0
combing,0.0
dirty dossier,0.0
watch msnbc,0.0
wonder woman,0.0
american donald,0.0
majority june,0.0
bell pottinger,0.0
com gop,0.0
open negotiation,0.0
hannity said,0.0
hannity seanhannity,0.0
bongino,0.0
bonifield,0.0
robbin,0.0
news post,0.0
racist thing,0.0
karem,0.0
course hillary,0.0
nellie ohr,0.0
racist like,0.0
stomped,0.0
gop status,0.0
pinkett,0.0
chris rock,0.0
chrismurphyct,0.0
said mugabe,0.0
said myanmar,0.0
american hillary,0.0
disabled infant,0.0
disabled man,0.0
shumpert,0.0
platte,0.0
platte river,0.0
strategic partnership,0.0
hansen,0.0
happened ferguson,0.0
actual fake,0.0
news like,0.0
dupe,0.0
pecan pie,0.0
operation rohingya,0.0
gop party,0.0
gop platform,0.0
breakingnlive,0.0
medium propaganda,0.0
ian black,0.0
theory trump,0.0
robbin young,0.0
ransom note,0.0
whitt,0.0
trump quite,0.0
higbie,0.0
cone,0.0
puk,0.0
eminem,0.0
picnic,0.0
racist misogynistic,0.0
fulani,0.0
lebanon hospital,0.0
justin hendrix,0.0
sopa,0.0
afari,0.0
chinamasa,0.0
brexit plan,0.0
jeff zucker,0.0
time host,0.0
told hillary,0.0
believe watch,0.0
watch protester,0.0
watch read,0.0
chisholm,0.0
leaked audio,0.0
need white,0.0
hamann,0.0
ethnic violence,0.0
berniesanders july,0.0
bespoke,0.0
bessbell,0.0
bessbell january,0.0
entrapment,0.0
ackal,0.0
tolu,0.0
duggar,0.0
separatist leader,0.0
raping year,0.0
bello,0.0
red cloud,0.0
laughably,0.0
arreguin,0.0
sonoma county,0.0
said kushner,0.0
farkas,0.0
vitale,0.0
maraga,0.0
lauderdale airport,0.0
american obtain,0.0
ireland northern,0.0
stuart hooper,0.0
ohr,0.0
wire daily,0.0
wire host,0.0
world note,0.0
laurenduca,0.0
duca laurenduca,0.0
cladding,0.0
bundy terrorist,0.0
pres obama,0.0
talk forward,0.0
chalabi,0.0
hendrix justinhendrix,0.0
pep,0.0
brexit supporter,0.0
brezler,0.0
banzhaf,0.0
jesus campos,0.0
american sniper,0.0
carville,0.0
teigen,0.0
pdecat,0.0
michael ian,0.0
edition sunday,0.0
tsvangirai,0.0
correspondent club,0.0
jima,0.0
marcorubio august,0.0
volags,0.0
postmodern,0.0
liar liar,0.0
march realdonaldtrump,0.0
seanhannity october,0.0
fernandez erickfernandez,0.0
american uranium,0.0
rodman,0.0
mickey mallory,0.0
wire resume,0.0
mean think,0.0
aumf,0.0
draper,0.0
army arsa,0.0
nbk,0.0
elizabethforma,0.0
henwood,0.0
elizabethforma july,0.0
africa command,0.0
brilliant video,0.0
good point,0.0
hooper,0.0
hurriyet,0.0
obama wiretapping,0.0
tomilahren,0.0
tone deaf,0.0
madrid government,0.0
macron proposal,0.0
datto,0.0
using violence,0.0
hagee,0.0
support bernie,0.0
cnnblackmail,0.0
hughley,0.0
drive medium,0.0
russia fake,0.0
green football,0.0
video black,0.0
shooter filessupport,0.0
ma ud,0.0
haig,0.0
iraqi constitution,0.0
tony schwartz,0.0
tonyposnanski january,0.0
mikel jollett,0.0
mikerin,0.0
quintana,0.0
july realdonaldtrump,0.0
alexander murray,0.0
august realdonaldtrump,0.0
mcenany,0.0
hendrix,0.0
walsh walshfreedom,0.0
nauk,0.0
nauk pyin,0.0
propornot,0.0
know black,0.0
year referendum,0.0
shooting story,0.0
cnn producer,0.0
ipob,0.0
erick fernandez,0.0
erickfernandez,0.0
erictrump,0.0
north rakhine,0.0
dragnea,0.0
consulate worker,0.0
cleese,0.0
december sarahpalinusa,0.0
guy video,0.0
romanian hacker,0.0
salame,0.0
shooter news,0.0
seth abramson,0.0
obama potus,0.0
mikel,0.0
sociopathic,0.0
nabu,0.0
mccaughey,0.0
buddhist vigilante,0.0
thrush,0.0
wiretapping trump,0.0
trump derangement,0.0
trump desperately,0.0
mnangagwa said,0.0
spokesman led,0.0
kony,0.0
point obama,0.0
britain pay,0.0
crocodile,0.0
pottinger,0.0
pavarotti,0.0
dr drew,0.0
say following,0.0
alawa,0.0
orange man,0.0
myanmar civilian,0.0
impose direct,0.0
wackenhut,0.0
brussels monday,0.0
john pilger,0.0
went cnn,0.0
zucker,0.0
obama gone,0.0
start negotiation,0.0
went fox,0.0
aldean,0.0
mazin,0.0
download link,0.0
heldman,0.0
rhimes,0.0
bruce ohr,0.0
trump funny,0.0
trump hammered,0.0
completely ignored,0.0
maung maung,0.0
permindex,0.0
nasheed,0.0
crites,0.0
crisiscast,0.0
myanmar violence,0.0
bias incident,0.0
stupid america,0.0
totalitarianism,0.0
huber,0.0
langdon,0.0
aprildryan,0.0
dec election,0.0
low president,0.0
logical fallacy,0.0
april ivankatrump,0.0
april realdonaldtrump,0.0
fransen,0.0
hotel suite,0.0
mirai,0.0
continued think,0.0
biggest loser,0.0
police crackdown,0.0
room acr,0.0
victimhood,0.0
abramson,0.0
timberg,0.0
aynrandpaulryan,0.0
matthewdicks,0.0
matthewdicks matthewdicks,0.0
rich death,0.0
rich family,0.0
rich wikileaks,0.0
cheeto,0.0
pyin,0.0
springer,0.0
party constitution,0.0
wealthy northeastern,0.0
dissolving,0.0
lamont scott,0.0
trumphotels,0.0
suchomel,0.0
group planning,0.0
rulesforwomensmarch,0.0
verhofstadt,0.0
veritas reporter,0.0
including capital,0.0
trump fascist,0.0
february realdonaldtrump,0.0
bronx lebanon,0.0
jonbenet,0.0
cringeworthy,0.0
crisis actor,0.0
opd,0.0
womensmarch,0.0
sanction chinese,0.0
political dialogue,0.0
tramp,0.0
keegan stephan,0.0
wilson therickwilson,0.0
james keefe,0.0
bay security,0.0
harrelson,0.0
botched robbery,0.0
comet,0.0
comet ping,0.0
refugee bangladesh,0.0
cdpj,0.0
member gop,0.0
caixabank,0.0
twitter meltdown,0.0
spain central,0.0
canikli,0.0
charles gaba,0.0
antifa terrorist,0.0
veritas video,0.0
veryfakenews,0.0
rose mcgowan,0.0
november realdonaldtrump,0.0
eu demand,0.0
sander berniesanders,0.0
lachlan,0.0
sanction myanmar,0.0
doar,0.0
zeifman say,0.0
santiago ruiz,0.0
terror event,0.0
party really,0.0
abasaslani,0.0
zimbabwe ruling,0.0
zakaria,0.0
realdonaldtrump http,0.0
realdonaldtrump nbcnews,0.0
realdonaldtrump nytimes,0.0
realdonaldtrump pic,0.0
birtherism,0.0
ruhle,0.0
gses,0.0
trade imbalance,0.0
zimdars,0.0
aba aslani,0.0
abasaslani january,0.0
nurmantyo,0.0
zeifman,0.0
rule region,0.0
carme forcadell,-1.3552527156068805e-20
waged insurgency,-2.0328790734103208e-20
return beirut,-2.710505431213761e-20
right course,-3.3881317890172014e-20
news crisis,-5.421010862427522e-20
organization seek,-5.421010862427522e-20
western civilization,-5.421010862427522e-20
win passage,-5.421010862427522e-20
youtube donald,-6.098637220230962e-20
region kirkuk,-1.0842021724855044e-19
hillary hillary,-1.0842021724855044e-19
advantage trump,-1.0842021724855044e-19
face growing,-1.0842021724855044e-19
arakan,-1.0842021724855044e-19
irish party,-1.0842021724855044e-19
mkhize,-1.0842021724855044e-19
attack aug,-1.0842021724855044e-19
cointelpro,-1.0842021724855044e-19
ferguson mo,-1.0842021724855044e-19
realdonaldtrump oh,-1.0842021724855044e-19
clinton fact,-1.0842021724855044e-19
hnc,-1.3552527156068805e-19
broderick,-1.3552527156068805e-19
let rip,-1.3552527156068805e-19
phase talk,-1.6263032587282567e-19
offered pay,-2.168404344971009e-19
hilarity,-2.168404344971009e-19
dc police,-2.168404344971009e-19
chris collins,-2.168404344971009e-19
writing wall,-2.168404344971009e-19
avoid hard,-2.168404344971009e-19
ministry source,-2.168404344971009e-19
idea talking,-2.168404344971009e-19
america racist,-2.168404344971009e-19
story fake,-2.168404344971009e-19
reason make,-2.168404344971009e-19
year remove,-2.168404344971009e-19
known wolf,-2.168404344971009e-19
rudaw,-2.642742795433417e-19
mikd,-2.710505431213761e-19
racial justice,-2.778268066994105e-19
close hillary,-2.981555974335137e-19
military counter,-3.2526065174565133e-19
timmermans,-3.2526065174565133e-19
patten,-3.2526065174565133e-19
eastern libya,-3.2526065174565133e-19
standing american,-3.2526065174565133e-19
wealth tax,-3.5236570605778894e-19
pathetic attempt,-3.5236570605778894e-19
charge rebellion,-3.7947076036992655e-19
diamondandsilk,-3.7947076036992655e-19
donor chair,-3.7947076036992655e-19
collomb,-4.2012834183813297e-19
moment silence,-4.2012834183813297e-19
trump asks,-4.336808689942018e-19
war low,-4.336808689942018e-19
gang discussing,-4.336808689942018e-19
procedural irregularity,-4.336808689942018e-19
alleged shooter,-4.336808689942018e-19
trumprussia,-4.336808689942018e-19
rod wheeler,-4.336808689942018e-19
host brian,-4.336808689942018e-19
host sean,-4.336808689942018e-19
room maneuver,-4.336808689942018e-19
stephen henderson,-4.336808689942018e-19
arakan rohingya,-4.336808689942018e-19
mskristinawong,-4.336808689942018e-19
liberty party,-4.336808689942018e-19
brexit divorce,-4.336808689942018e-19
arsa,-4.336808689942018e-19
daily shooter,-4.336808689942018e-19
entire video,-4.336808689942018e-19
thrust lebanon,-4.336808689942018e-19
cia linked,-4.336808689942018e-19
point right,-4.336808689942018e-19
river network,-4.336808689942018e-19
nominee ambassador,-4.336808689942018e-19
female reporter,-4.336808689942018e-19
fact going,-4.87890977618477e-19
minister visit,-4.87890977618477e-19
throw support,-5.421010862427522e-19
pushing fake,-5.421010862427522e-19
chairman nunes,-5.421010862427522e-19
trump treat,-5.421010862427522e-19
like girl,-6.2341624917916505e-19
msnbc joy,-6.505213034913027e-19
gger,-6.505213034913027e-19
party dup,-6.505213034913027e-19
sense trump,-6.505213034913027e-19
despite criticism,-6.776263578034403e-19
clouded,-6.776263578034403e-19
bornstein,-7.047314121155779e-19
exodus rohingya,-7.589415207398531e-19
iranian influence,-7.589415207398531e-19
december time,-7.589415207398531e-19
imported good,-7.589415207398531e-19
ken starr,-8.538092108323347e-19
blatant lie,-8.673617379884035e-19
inglewood,-8.673617379884035e-19
lindsey vonn,-8.673617379884035e-19
despite claiming,-8.673617379884035e-19
watnick,-8.673617379884035e-19
medium operative,-8.673617379884035e-19
quiz,-8.673617379884035e-19
watching tv,-8.673617379884035e-19
know true,-8.673617379884035e-19
treasury said,-8.673617379884035e-19
cnn political,-8.673617379884035e-19
cohen watnick,-8.673617379884035e-19
project veritas,-8.673617379884035e-19
citizen arrested,-8.673617379884035e-19
carlson tonight,-8.673617379884035e-19
lying trump,-8.673617379884035e-19
greatest nation,-8.673617379884035e-19
capture raw,-8.673617379884035e-19
rohingya insurgent,-8.673617379884035e-19
million rohingya,-8.673617379884035e-19
hillary know,-8.673617379884035e-19
clinton interview,-8.673617379884035e-19
sacked catalan,-8.673617379884035e-19
impeachable,-8.673617379884035e-19
brushing,-8.673617379884035e-19
interference trump,-8.673617379884035e-19
russiagate,-8.673617379884035e-19
defamation lawsuit,-8.673617379884035e-19
soeiro,-8.673617379884035e-19
russian story,-8.673617379884035e-19
reportage,-8.944667923005412e-19
stuart varney,-8.944667923005412e-19
democrat fight,-8.944667923005412e-19
osman,-9.215718466126788e-19
powerful radar,-9.215718466126788e-19
field trip,-9.486769009248164e-19
official narrative,-1.0028870095490916e-18
aug attack,-1.0842021724855044e-18
medium pundit,-1.0842021724855044e-18
standard procedure,-1.111307226797642e-18
alabama pastor,-1.1655173354219173e-18
kyi faced,-1.260385025514399e-18
backed shi,-1.3010426069826053e-18
psyop,-1.3010426069826053e-18
trumpkins,-1.3010426069826053e-18
guest host,-1.3010426069826053e-18
spews,-1.3010426069826053e-18
supporter video,-1.3010426069826053e-18
president european,-1.3010426069826053e-18
email dump,-1.3010426069826053e-18
watch clip,-1.3755815063409838e-18
incarnation,-1.4094628242311558e-18
mass rape,-1.463672932855431e-18
combating terrorism,-1.463672932855431e-18
swap deal,-1.4907779871675686e-18
soundcloud,-1.5178830414797062e-18
president carles,-1.5178830414797062e-18
aiken,-1.5178830414797062e-18
cavusoglu said,-1.5178830414797062e-18
extraordinaire,-1.5178830414797062e-18
warning video,-1.531435568635775e-18
perfect response,-1.6263032587282567e-18
perfectly fine,-1.734723475976807e-18
direct rule,-1.734723475976807e-18
report fox,-1.734723475976807e-18
heresupport,-1.734723475976807e-18
host eric,-1.734723475976807e-18
th episode,-1.734723475976807e-18
kalb bessbell,-1.734723475976807e-18
trump rant,-1.734723475976807e-18
bess kalb,-1.734723475976807e-18
bess,-1.734723475976807e-18
aung hlaing,-1.734723475976807e-18
discredit trump,-1.734723475976807e-18
pistorius,-1.734723475976807e-18
conan,-1.734723475976807e-18
shaunking,-1.734723475976807e-18
committee representative,-1.734723475976807e-18
wire tapping,-1.734723475976807e-18
ferrie,-1.734723475976807e-18
video like,-1.734723475976807e-18
spied trump,-1.7618285302889447e-18
blah blah,-1.7889335846010823e-18
want rid,-1.8905775382715984e-18
funded organization,-1.951563910473908e-18
sever tie,-2.0057740190981832e-18
pulp,-2.0057740190981832e-18
speaking news,-2.0599841277224584e-18
crowder,-2.0735366548785272e-18
bachmann,-2.168404344971009e-18
learns,-2.168404344971009e-18
seriously think,-2.168404344971009e-18
operation gladio,-2.168404344971009e-18
diamond silk,-2.2768245622195593e-18
summit week,-2.2768245622195593e-18
min aung,-2.3852447794681098e-18
catalan president,-2.3852447794681098e-18
attack medium,-2.3852447794681098e-18
story cnn,-2.6020852139652106e-18
fleeing myanmar,-2.6020852139652106e-18
pt week,-2.6020852139652106e-18
mature theme,-2.6020852139652106e-18
language mature,-2.6020852139652106e-18
negotiating team,-2.6020852139652106e-18
passage legislation,-2.6020852139652106e-18
lower blast,-2.6020852139652106e-18
blast shield,-2.6020852139652106e-18
strap,-2.6020852139652106e-18
closed session,-2.6020852139652106e-18
getting sick,-2.6020852139652106e-18
note episode,-2.6020852139652106e-18
entirely different,-2.6834003769016235e-18
light dawn,-2.710505431213761e-18
spreaker reference,-2.710505431213761e-18
dawn headphone,-2.710505431213761e-18
room dim,-2.710505431213761e-18
headphone indulge,-2.710505431213761e-18
tell reporter,-2.72405795836983e-18
dalton,-2.8189256484623115e-18
company spokesman,-2.9815559743351372e-18
wishful,-3.0357660829594124e-18
gopdebate,-3.0357660829594124e-18
brinkley,-3.0899761915836876e-18
marshawn lynch,-3.2526065174565133e-18
imbecile,-3.2526065174565133e-18
state rakhine,-3.2526065174565133e-18
british lawmaker,-3.469446951953614e-18
eu march,-3.469446951953614e-18
nhc said,-3.469446951953614e-18
ye,-3.469446951953614e-18
tischer,-3.469446951953614e-18
seth meyers,-3.469446951953614e-18
meyers,-3.469446951953614e-18
lawal,-3.469446951953614e-18
video exposing,-3.469446951953614e-18
walshfreedom,-3.469446951953614e-18
carl tischer,-3.469446951953614e-18
exclaimed,-3.469446951953614e-18
walshfreedom december,-3.469446951953614e-18
work difference,-3.469446951953614e-18
cornyn said,-3.699839913606784e-18
woodruff,-4.065758146820642e-18
reuters data,-4.6349642873755315e-18
rich murder,-5.095750210681871e-18
blah,-5.177065373618284e-18
think racist,-5.204170427930421e-18
denied citizenship,-5.204170427930421e-18
obama recently,-5.502326025363935e-18
english state,-5.851303599632707e-18
fven,-6.071532165918825e-18
hillary aide,-6.071532165918825e-18
real story,-6.1257422745431e-18
shelton,-6.288372600415926e-18
seen heard,-6.342582709040201e-18
ritchie,-6.5052130349130266e-18
raised white,-6.5187655620690954e-18
pimp,-6.938893903907228e-18
frum,-6.938893903907228e-18
becky gerritson,-6.938893903907228e-18
ladbrokes,-6.938893903907228e-18
pitha,-6.938893903907228e-18
little pony,-6.938893903907228e-18
toby,-6.938893903907228e-18
brownell,-6.938893903907228e-18
jameson,-6.938893903907228e-18
actually look,-6.938893903907228e-18
unfortunately trump,-7.101524229780054e-18
fought alongside,-7.15573433840433e-18
dingbat,-8.023096076392733e-18
use power,-8.673617379884035e-18
malzberg,-8.673617379884035e-18
marshawn,-9.107298248878237e-18
edmund,-9.75781955236954e-18
kroft,-1.0408340855860843e-17
fgm,-1.0408340855860843e-17
man standing,-1.0842021724855044e-17
salda,-1.3010426069826053e-17
food truck,-1.3457659465976324e-17
apparently think,-1.3823577699190182e-17
color revolution,-1.3877787807814457e-17
kabunin,-1.3877787807814457e-17
cim,-1.3877787807814457e-17
marybeth,-1.3877787807814457e-17
representative tuesday,-1.474514954580286e-17
colmes,-1.5612511283791264e-17
alperovitch,-1.9081958235744878e-17
korea beijing,-2.1033522146218786e-17
zimbabwe mugabe,-2.1250362580715887e-17
violence chaos,-2.168404344971009e-17
va governor,-3.8407861960298995e-17
roger,-6.47872128941056e-07
meeting senior,-4.058934193324739e-06
hallmark,-9.465806451451166e-06
racially charged,-1.4214347853949609e-05
said strongly,-1.5212439282780522e-05
group armed,-1.941490430739796e-05
stop violence,-2.0153684040554368e-05
existing sanction,-2.2282822116807906e-05
shrink,-2.3173238910052288e-05
colluded,-2.6118083716150558e-05
townhall,-2.6550129425032274e-05
closeness,-3.0435112096128464e-05
attribution,-3.8971998154157815e-05
december year,-4.4281280717842457e-05
memo written,-4.751423707862037e-05
hinder,-5.658648878240195e-05
spokeswoman told,-6.029548730622444e-05
suicide attack,-6.324776891025357e-05
calculus,-7.441123095945592e-05
crowdstrike,-7.610855976321332e-05
minimum,-8.511200253465027e-05
chef,-8.780572580704208e-05
news democrat,-8.896200942476276e-05
overridden,-8.996207603561475e-05
world stage,-9.313137798299935e-05
trade representative,-9.74024634976645e-05
eighteen,-9.767511542901014e-05
meet,-9.854758163321956e-05
filippo grandi,-0.00010058046144671882
china rein,-0.00010320261006044971
community make,-0.00010811171197066223
make mind,-0.00010947889386492192
kill white,-0.00011257470827936393
basin,-0.00011709336671664572
election way,-0.00011927649188266795
reporter conference,-0.00012278212701997463
corporate welfare,-0.00012658351578946424
embarrassment,-0.00013044010970797562
founder ceo,-0.00013289870693446672
mantle,-0.00013524864596585275
representative trump,-0.00013530574505705648
graft campaign,-0.00014023803140930687
ccdi,-0.00014357873309486625
federal regulation,-0.0001436434827065408
group led,-0.00014997226401289171
texas church,-0.0001590580017301924
assemblyman,-0.0001594179233663798
union pacific,-0.0001615190299267833
israel said,-0.00016248448199415028
trump obviously,-0.00016333453954077412
civilian military,-0.0001638459576875092
source tie,-0.00017163473750867231
chao labor,-0.00017615969062408524
field commander,-0.0001837520733786056
shell,-0.0001887877143789242
eligible voter,-0.00019155551719964508
said talking,-0.00020883144359174865
called independent,-0.00021119274212259037
debate going,-0.0002131709867426256
people place,-0.00021342164735035278
numerous report,-0.00022089371716827342
program said,-0.00022355788601061407
divorce talk,-0.0002270914810339264
government mainstream,-0.00022915469221372495
south asia,-0.00023235575027051296
progress talk,-0.00023256804180043963
government worker,-0.00023697218830645944
averaging,-0.00024207023533771765
official agency,-0.00024568800071411717
ni,-0.00025015687033203146
agreement trump,-0.00025036763870996543
dahlan,-0.00025091749672460884
steele,-0.00025590939735719263
coup etat,-0.0002560958095955266
etat,-0.0002560958095955266
state open,-0.00026142698352699985
radio host,-0.00026159757766125745
parliamentarian,-0.0002621759530165622
country hold,-0.00026382982793051227
lot attention,-0.0002660307699535459
reported time,-0.0002693733523187167
flynn trump,-0.00026981326237196876
alexis,-0.000272341498433661
nation immigration,-0.0002742319608849933
plan overhaul,-0.0002757474193034848
targeted conservative,-0.0002766569883310145
chinese diplomat,-0.00028041514687744554
effort discredit,-0.0002826500856882992
covert operation,-0.00028944757203541515
korea country,-0.00029159833764521345
meeting tillerson,-0.0002937328600037899
equally,-0.00029465939935309954
think president,-0.0002992053960783245
unabashed,-0.0003020805665777557
central commission,-0.00030219628504178956
water cannon,-0.0003031382013293318
trump massive,-0.00030373208718735914
discipline inspection,-0.00030380440322963314
commission discipline,-0.00030380440322963314
additional sanction,-0.0003046255597961345
capitol building,-0.0003134588414798702
affection,-0.000315011107362871
far long,-0.00031803780884114523
bedrock,-0.000318537050344285
undecided,-0.0003255039838558282
different type,-0.0003282085917773831
past weekend,-0.00033037748851242796
house ground,-0.0003343219309628433
union eu,-0.0003358575146917507
congressman said,-0.0003414231945013389
muslim america,-0.0003438305220164591
arkansas state,-0.0003451315854130289
released trump,-0.0003523192462133901
trump confirmed,-0.0003559328473038268
said sdf,-0.000356456712249151
congress friday,-0.00035824797017429427
dragon,-0.00035890434482613374
election second,-0.0003602161062846653
zone budget,-0.0003624193979296807
eu britain,-0.0003624193979296821
development china,-0.00036528769253780147
persona,-0.0003657521407487579
ground trump,-0.0003661963640788329
hesitation,-0.0003708636472335831
people american,-0.00037868712695840565
altmaier,-0.00039058765700069985
including police,-0.00039116220185878286
unfavorable,-0.00039542432516368863
cornell,-0.00039932635972819057
eurogroup,-0.0004116487741860926
broken law,-0.0004133636979740513
big lie,-0.00041899382624736224
ben sasse,-0.00042162539040993806
finance chairman,-0.00042434352073113956
election moscow,-0.00043016567583874655
counter insurgency,-0.00043474409941225304
political game,-0.00044569360188048544
crisis management,-0.0004505565196577193
socialist party,-0.0004511807340980181
air pollution,-0.000453061623709594
percent america,-0.00045402691735537597
replica,-0.00045940985150185956
say important,-0.0004624464698316393
day year,-0.0004720688056744362
came president,-0.0004745913223387566
press ahead,-0.00047543682222325317
young person,-0.0004805381628468672
lost seat,-0.0004809856550632596
suggesting trump,-0.000481706959873138
intended help,-0.0004927414204371595
yes vote,-0.0004940883398865186
according public,-0.0004950947929092345
mobile device,-0.0004992642386044809
actually want,-0.0005029534262000095
cleared,-0.0005073957771878228
interventionist,-0.0005094829117852965
oct deadline,-0.0005107808307435221
war started,-0.0005151250699504738
constitutionalist,-0.000519342143772733
said civilian,-0.0005208196834941211
capital mogadishu,-0.000522369859492718
near damascus,-0.0005264256526595243
